gmv,const,cnt_call,sum_online_time,cnt_call_lag,sum_online_time_lag,is_exp,cnt_answer,cnt_finish,date,time
2.233348389,1,1.977333847,2.018571341,1.919615333,1.904491967,-1,2.753088518,2.596073387,5,33
2.192097411,1,2.105929378,2.187456328,1.977333847,2.018571341,-1,2.561364033,2.621952258,5,34
2.409956233,1,2.278488625,2.382203908,2.105929378,2.187456328,1,2.668901487,2.82566388,5,35
2.691950351,1,2.277009013,2.400814884,2.278488625,2.382203908,1,2.712661934,2.633301002,5,36
2.782285717,1,2.129038944,2.25796438,2.277009013,2.400814884,-1,2.674482016,2.341561596,5,37
2.82993384,1,2.062996319,2.098462041,2.129038944,2.25796438,-1,2.696004629,2.234715233,5,38
2.819414525,1,2.078951847,2.017369481,2.062996319,2.098462041,1,2.876901726,2.516200865,5,39
2.397472379,1,1.973484827,1.811261747,2.078951847,2.017369481,1,2.941896212,2.613864995,5,40
2.036630712,1,1.778383459,1.534818297,1.973484827,1.811261747,-1,2.631240183,2.47482662,5,41
2.055445991,1,1.682069199,1.51955974,1.778383459,1.534818297,-1,2.752032316,2.58675002,5,42
2.507647386,1,1.640591566,1.888588127,1.682069199,1.51955974,1,3.295209011,2.769684767,5,43
2.075728642,1,1.472854883,2.270172496,1.640591566,1.888588127,1,3.234992632,2.621120233,5,44
1.700656425,1,1.21626065,2.279693646,1.472854883,2.270172496,-1,2.419325188,2.034154762,5,45
1.3366482,1,1.051210667,1.953954707,1.21626065,2.279693646,-1,1.819983765,1.679209842,5,46
1.257488534,1,0.967191275,1.457230207,1.051210667,1.953954707,1,1.759215685,1.330745474,5,47
0.954796149,1,0.848729751,0.823911916,0.967191275,1.457230207,1,1.489952375,0.731326628,5,48
0.706296594,1,0.578816439,0.914094405,0.848729751,0.823911916,1,0.543899175,0.476504513,6,1
0.625260758,1,0.481308782,0.797050431,0.578816439,0.914094405,1,0.49915428,0.448681688,6,2
0.446420276,1,0.378673169,0.63381738,0.481308782,0.797050431,-1,0.406584309,0.365518477,6,3
0.383039154,1,0.315828178,0.512241443,0.378673169,0.63381738,-1,0.360325264,0.330698995,6,4
0.376222013,1,0.276738311,0.450171843,0.315828178,0.512241443,1,0.354557361,0.32518531,6,5
0.309137237,1,0.235521752,0.43238075,0.276738311,0.450171843,1,0.310133449,0.282781698,6,6
0.249930052,1,0.198015564,0.412964708,0.235521752,0.43238075,-1,0.245202807,0.221266149,6,7
0.25796038,1,0.180679983,0.40617445,0.198015564,0.412964708,-1,0.219815192,0.196124018,6,8
0.291449382,1,0.178479107,0.411517824,0.180679983,0.40617445,1,0.226789252,0.19757365,6,9
0.299189609,1,0.177799887,0.402532422,0.178479107,0.411517824,1,0.218510059,0.180961073,6,10
0.299409748,1,0.186974297,0.40293849,0.177799887,0.402532422,-1,0.186019656,0.150030169,6,11
0.301512107,1,0.238368704,0.508063444,0.186974297,0.40293849,-1,0.211848788,0.168529815,6,12
0.447446475,1,0.362106094,0.801524338,0.238368704,0.508063444,1,0.413838543,0.335384283,6,13
0.822266719,1,0.558797049,1.338385994,0.362106094,0.801524338,1,0.853950137,0.735673505,6,14
1.223681226,1,0.818016624,2.027984279,0.558797049,1.338385994,-1,1.373574457,1.270523331,6,15
1.739775176,1,1.177351001,2.805590361,0.818016624,2.027984279,-1,2.014271386,1.971337152,6,16
2.49532142,1,1.660063079,3.608377434,1.177351001,2.805590361,1,2.795563669,2.865603172,6,17
2.566096537,1,2.031363935,3.712264076,1.660063079,3.608377434,1,3.044349997,3.115517115,6,18
2.311671522,1,2.191416838,2.99839059,2.031363935,3.712264076,-1,2.707003536,2.784768215,6,19
2.251259633,1,2.294829162,2.296750488,2.191416838,2.99839059,-1,2.517220819,2.537169998,6,20
2.32713801,1,2.387277671,1.808699705,2.294829162,2.296750488,1,2.708221519,2.391864345,6,21
2.249642735,1,2.321033741,1.419764736,2.387277671,1.808699705,1,2.640763492,2.134880316,6,22
1.961882001,1,2.157726961,1.215638859,2.321033741,1.419764736,-1,2.34521522,1.96789665,6,23
2.005215623,1,2.117225405,1.243893333,2.157726961,1.215638859,-1,2.349367446,2.078264575,6,24
2.382182517,1,2.191346257,1.415780948,2.117225405,1.243893333,1,2.615421711,2.424129354,6,25
2.446442144,1,2.20399725,1.526971626,2.191346257,1.415780948,1,2.681782088,2.505443978,6,26
2.410626241,1,2.178191928,1.53909281,2.20399725,1.526971626,-1,2.460554027,2.246599953,6,27
2.459081035,1,2.295797314,1.684914409,2.178191928,1.53909281,-1,2.42215254,2.217732164,6,28
2.578675969,1,2.521487876,1.954821977,2.295797314,1.684914409,1,2.599642573,2.509456184,6,29
2.454027275,1,2.602607958,1.985680733,2.521487876,1.954821977,1,2.565037162,2.541839368,6,30
2.240721434,1,2.51337688,1.75064739,2.602607958,1.985680733,-1,2.428113604,2.396159105,6,31
2.30755457,1,2.479108574,1.564042187,2.51337688,1.75064739,-1,2.602206572,2.465676077,6,32
2.591101536,1,2.49457235,1.524012546,2.479108574,1.564042187,1,3.022491281,2.753241545,6,33
2.39090796,1,2.352742204,1.622890066,2.49457235,1.524012546,1,2.805937561,2.688643353,6,34
1.973198914,1,2.1278594,1.877879942,2.352742204,1.622890066,-1,2.195849135,2.304381549,6,35
2.214913938,1,2.051117679,2.388564771,2.1278594,1.877879942,-1,2.410639883,2.583421914,6,36
2.29941307,1,2.07253704,3.024048611,2.051117679,2.388564771,1,2.549462602,2.726516815,6,37
2.260833454,1,2.006746431,3.117533844,2.07253704,3.024048611,1,2.378246952,2.587417611,6,38
1.907076461,1,1.88016188,2.657249452,2.006746431,3.117533844,-1,2.123852467,2.301974895,6,39
1.87483495,1,1.910562363,2.266460825,1.88016188,2.657249452,-1,2.176804882,2.300423304,6,40
2.400126086,1,2.119146307,2.198743808,1.910562363,2.266460825,1,2.521690987,2.646112139,6,41
2.501039958,1,2.205816558,2.25942887,2.119146307,2.198743808,1,2.697993917,2.835077525,6,42
2.39101871,1,2.059715852,2.171469149,2.205816558,2.25942887,-1,2.479405332,2.567576949,6,43
2.40379365,1,1.885443862,2.034400338,2.059715852,2.171469149,-1,2.367979708,2.322096,6,44
2.106421726,1,1.697459725,2.009081981,1.885443862,2.034400338,1,2.228039333,2.079389005,6,45
1.619635057,1,1.366745961,1.825766426,1.697459725,2.009081981,1,1.701792051,1.554417499,6,46
1.076242493,1,0.989269326,1.559773528,1.366745961,1.825766426,-1,1.085789719,1.006456316,6,47
0.762808932,1,0.675557067,1.373992897,0.989269326,1.559773528,-1,0.722817059,0.705043587,6,48
0.648998654,1,0.511406855,1.067075515,0.675557067,1.373992897,-1,0.526322753,0.410024272,7,1
0.598989442,1,0.430243488,0.863721211,0.511406855,1.067075515,-1,0.468995507,0.390871315,7,2
0.569112469,1,0.374266402,0.827753588,0.430243488,0.863721211,1,0.461103591,0.391588166,7,3
0.438230458,1,0.309462531,0.7244289,0.374266402,0.827753588,1,0.408489986,0.345770108,7,4
0.327872538,1,0.246017888,0.580272621,0.309462531,0.7244289,-1,0.323615139,0.279554455,7,5
0.280810261,1,0.207698745,0.484067101,0.246017888,0.580272621,-1,0.284240007,0.248224336,7,6
0.287553625,1,0.186267184,0.443526016,0.207698745,0.484067101,1,0.270174197,0.246259061,7,7
0.28935487,1,0.160737842,0.409771506,0.186267184,0.443526016,1,0.235899229,0.220968314,7,8
0.257319439,1,0.13813008,0.389973269,0.160737842,0.409771506,-1,0.194407144,0.179397012,7,9
0.273102571,1,0.138772967,0.412397003,0.13813008,0.389973269,-1,0.178358251,0.15895972,7,10
0.327362122,1,0.175935514,0.480372566,0.138772967,0.412397003,1,0.196474673,0.152522255,7,11
0.351763431,1,0.257495569,0.57923606,0.175935514,0.480372566,1,0.240852101,0.176282927,7,12
0.424941789,1,0.393400743,0.801486158,0.257495569,0.57923606,-1,0.377853134,0.304447839,7,13
0.783739058,1,0.634139217,1.28827152,0.393400743,0.801486158,-1,0.783439826,0.669607834,7,14
1.683543152,1,1.023548964,2.068999908,0.634139217,1.28827152,1,1.601775141,1.410218087,7,15
2.552206771,1,1.432039842,2.792179161,1.023548964,2.068999908,1,2.416007339,2.180700644,7,16
2.679477254,1,1.752142043,3.180477687,1.432039842,2.792179161,-1,2.77892052,2.552406432,7,17
2.682578948,1,2.053483578,3.183136574,1.752142043,3.180477687,-1,3.010710129,2.860574668,7,18
2.759339321,1,2.32759598,2.891286657,2.053483578,3.183136574,1,3.198166437,3.122591427,7,19
2.512232614,1,2.354648862,2.390830463,2.32759598,2.891286657,1,2.87126932,2.784397601,7,20
2.039702016,1,2.192007924,1.92485748,2.354648862,2.390830463,-1,2.29864019,2.157142211,7,21
1.900178415,1,2.120228158,1.680726069,2.192007924,1.92485748,-1,2.145600203,1.928539639,7,22
2.260586681,1,2.170916152,1.681641272,2.120228158,1.680726069,1,2.345065101,2.103849145,7,23
2.399937121,1,2.165284274,1.695657077,2.170916152,1.681641272,1,2.379278362,2.19524429,7,24
2.185688475,1,2.077887063,1.693335206,2.165284274,1.695657077,-1,2.171601154,2.117002116,7,25
2.23110113,1,2.090915043,1.828569192,2.077887063,1.693335206,-1,2.103080036,2.245087536,7,26
2.714378604,1,2.192202954,2.03722567,2.090915043,1.828569192,1,2.401305039,2.593003951,7,27
2.708265468,1,2.19468958,2.100879215,2.192202954,2.03722567,1,2.576494868,2.577613431,7,28
2.215018257,1,2.137176704,2.041039298,2.19468958,2.100879215,-1,2.389981472,2.246580273,7,29
2.092584147,1,2.233151845,2.080417681,2.137176704,2.041039298,-1,2.412287367,2.218189453,7,30
2.377841859,1,2.47060185,2.207571421,2.233151845,2.080417681,1,2.694607328,2.529294897,7,31
2.615373531,1,2.596841105,2.242890282,2.47060185,2.207571421,1,2.7220841,2.695802254,7,32
2.535055136,1,2.56325555,2.22546109,2.596841105,2.242890282,-1,2.468716196,2.565158045,7,33
2.657056798,1,2.594584367,2.396646837,2.56325555,2.22546109,-1,2.52099099,2.622064751,7,34
3.068460172,1,2.703311188,2.746059943,2.594584367,2.396646837,1,2.981881231,3.027078714,7,35
2.904203872,1,2.647819362,2.823671991,2.703311188,2.746059943,1,3.032109365,3.102163028,7,36
2.397074392,1,2.439974204,2.63892987,2.647819362,2.823671991,-1,2.666889865,2.767468207,7,37
2.22350175,1,2.353866441,2.439377609,2.439974204,2.63892987,-1,2.518697672,2.572949214,7,38
2.35269317,1,2.415817578,2.259471632,2.353866441,2.439377609,1,2.591297869,2.593198567,7,39
2.283967843,1,2.389003919,2.087308035,2.415817578,2.259471632,1,2.474405074,2.544850286,7,40
2.132279476,1,2.275665077,1.976207199,2.389003919,2.087308035,-1,2.27248647,2.446952223,7,41
2.231300075,1,2.263555769,2.042065734,2.275665077,1.976207199,-1,2.38909096,2.735215782,7,42
2.784593443,1,2.309127823,2.298709047,2.263555769,2.042065734,1,2.673013591,3.037963036,7,43
2.577018352,1,2.15814384,2.314574996,2.309127823,2.298709047,1,2.514905817,2.624320515,7,44
1.782690932,1,1.825893834,2.048578073,2.15814384,2.314574996,-1,1.933607916,1.903528431,7,45
1.350169912,1,1.514151172,1.765790536,1.825893834,2.048578073,-1,1.483152797,1.38502421,7,46
1.221807978,1,1.224789007,1.55682638,1.514151172,1.765790536,1,1.125881742,1.082889238,7,47
0.955474839,1,0.843226066,1.333668808,1.224789007,1.55682638,1,0.769567813,0.829489978,7,48
0.724052952,1,0.475818938,0.855902015,0.843226066,1.333668808,1,0.564132268,0.466092765,8,1
0.632861188,1,0.424702065,0.775874823,0.475818938,0.855902015,1,0.518708184,0.429630332,8,2
0.459426766,1,0.35092484,0.63931746,0.424702065,0.775874823,-1,0.418974048,0.356176817,8,3
0.383729146,1,0.297272293,0.543783624,0.35092484,0.63931746,-1,0.366306824,0.320048877,8,4
0.358268775,1,0.25970914,0.499449659,0.297272293,0.543783624,1,0.352186433,0.309308268,8,5
0.29742303,1,0.213434193,0.451686158,0.25970914,0.499449659,1,0.309449173,0.273650634,8,6
0.252927405,1,0.166794741,0.403891737,0.213434193,0.451686158,-1,0.254652325,0.226191561,8,7
0.254733605,1,0.138501574,0.390736038,0.166794741,0.403891737,-1,0.235715828,0.20409844,8,8
0.281515681,1,0.127791538,0.402258821,0.138501574,0.390736038,1,0.235466116,0.19863447,8,9
0.291262889,1,0.130629117,0.404998391,0.127791538,0.402258821,1,0.213550849,0.172635606,8,10
0.287663239,1,0.161461386,0.403966233,0.130629117,0.404998391,-1,0.181146479,0.138693283,8,11
0.313372489,1,0.256017631,0.50533589,0.161461386,0.403966233,-1,0.217731799,0.158922406,8,12
0.451134515,1,0.455673597,0.829166082,0.256017631,0.50533589,1,0.437933503,0.32350048,8,13
0.889124398,1,0.749394522,1.383171787,0.455673597,0.829166082,1,0.89905742,0.723138005,8,14
1.573602095,1,1.08783185,2.005921303,0.749394522,1.383171787,-1,1.481418195,1.310165649,8,15
2.309850022,1,1.502010915,2.656681484,1.08783185,2.005921303,-1,2.169667867,2.087669086,8,16
3.149270459,1,1.978032919,3.231999502,1.502010915,2.656681484,1,2.921067955,2.960452303,8,17
3.081482109,1,2.267443841,3.300741364,1.978032919,3.231999502,1,3.088363964,3.221675315,8,18
2.42184,1,2.305455074,2.866396934,2.267443841,3.300741364,-1,2.709438615,2.831586068,8,19
2.263550268,1,2.342554954,2.363130788,2.305455074,2.866396934,-1,2.50761336,2.51132285,8,20
2.466121686,1,2.431864733,1.963851053,2.342554954,2.363130788,1,2.566111822,2.45702705,8,21
2.312155608,1,2.38340023,1.617432616,2.431864733,1.963851053,1,2.459222227,2.254576488,8,22
1.986424144,1,2.243310407,1.408387716,2.38340023,1.617432616,-1,2.177296646,2.036152046,8,23
2.066058183,1,2.25149493,1.407591063,2.243310407,1.408387716,-1,2.193936521,2.11761128,8,24
2.534224228,1,2.380539074,1.581535707,2.25149493,1.407591063,1,2.480098314,2.432739506,8,25
2.635795757,1,2.382330649,1.742106264,2.380539074,1.581535707,1,2.518302773,2.505326299,8,26
2.381043535,1,2.269445761,1.824544895,2.382330649,1.742106264,-1,2.325182482,2.302602708,8,27
2.344236067,1,2.281184134,1.924342333,2.269445761,1.824544895,-1,2.343802522,2.283431777,8,28
2.598750609,1,2.434135115,2.055217765,2.281184134,1.924342333,1,2.588231065,2.426679636,8,29
2.559097311,1,2.505363989,2.110162555,2.434135115,2.055217765,1,2.595676571,2.366955632,8,30
2.271186735,1,2.48331228,2.146277943,2.505363989,2.110162555,-1,2.403635256,2.201085227,8,31
2.450932243,1,2.610474509,2.318072768,2.48331228,2.146277943,-1,2.499583069,2.324094388,8,32
3.058245122,1,2.873604844,2.631375398,2.610474509,2.318072768,1,2.940195661,2.741439403,8,33
3.259113154,1,2.981602082,2.852377784,2.873604844,2.631375398,1,3.099143653,2.962287818,8,34
2.955527474,1,2.907295566,2.936830572,2.981602082,2.852377784,-1,2.836831786,2.81151944,8,35
2.876975626,1,2.914369227,3.095982463,2.907295566,2.936830572,-1,2.851769104,2.854295882,8,36
3.008238413,1,2.980228498,3.183610692,2.914369227,3.095982463,1,3.070250792,3.016145106,8,37
2.714167496,1,2.832961317,2.863564874,2.980228498,3.183610692,1,2.820986786,2.741307464,8,38
2.118263106,1,2.529998368,2.443653259,2.832961317,2.863564874,-1,2.327535248,2.276405721,8,39
2.012593998,1,2.378472216,2.390793057,2.529998368,2.443653259,-1,2.248069892,2.255986421,8,40
2.492907888,1,2.414993116,2.609859257,2.378472216,2.390793057,1,2.642249951,2.706856463,8,41
2.863703212,1,2.376130015,2.73349624,2.414993116,2.609859257,1,2.844663131,2.901463611,8,42
2.665446628,1,2.199136418,2.663075848,2.376130015,2.73349624,-1,2.601792656,2.639054358,8,43
2.323144018,1,2.072295633,2.499113001,2.199136418,2.663075848,-1,2.371260527,2.381105441,8,44
2.10223513,1,1.958261249,2.279646588,2.072295633,2.499113001,1,2.158712383,2.097144421,8,45
1.720203289,1,1.644694215,1.866486804,1.958261249,2.279646588,1,1.648902985,1.536760441,8,46
1.176271927,1,1.214503549,1.463330588,1.644694215,1.866486804,-1,1.081122646,1.005462755,8,47
0.865013099,1,0.841504841,1.222914402,1.214503549,1.463330588,-1,0.720107231,0.652080501,8,48
0.805765029,1,0.491945876,1.019784158,0.841504841,1.222914402,-1,0.418678283,0.507586245,9,1
0.636899403,1,0.424095764,0.841528591,0.491945876,1.019784158,-1,0.426668415,0.479098013,9,2
0.60601787,1,0.375732299,0.755400822,0.424095764,0.841528591,1,0.438991899,0.459339634,9,3
0.435257303,1,0.312454089,0.640635823,0.375732299,0.755400822,1,0.41327443,0.39205882,9,4
0.391681413,1,0.246538325,0.520364117,0.312454089,0.640635823,-1,0.344532293,0.288216361,9,5
0.304565721,1,0.20503003,0.451354218,0.246538325,0.520364117,-1,0.286306748,0.228124222,9,6
0.213634565,1,0.180500378,0.431258949,0.20503003,0.451354218,1,0.258907065,0.235398957,9,7
0.230770056,1,0.153706665,0.416550867,0.180500378,0.431258949,1,0.213217076,0.225131662,9,8
0.251859262,1,0.131120091,0.396097005,0.153706665,0.416550867,-1,0.197182704,0.171759104,9,9
0.241665595,1,0.133128626,0.403420262,0.131120091,0.396097005,-1,0.216364983,0.135870738,9,10
0.247378494,1,0.174244642,0.451274074,0.133128626,0.403420262,1,0.271036762,0.132657811,9,11
0.322086296,1,0.263076248,0.55492358,0.174244642,0.451274074,1,0.282020407,0.174892905,9,12
0.381959037,1,0.412132763,0.793577391,0.263076248,0.55492358,-1,0.314297002,0.329690385,9,13
0.862146178,1,0.673589841,1.30945699,0.412132763,0.793577391,-1,0.443357077,0.720987865,9,14
2.221178661,1,1.090776193,2.125865556,0.673589841,1.30945699,1,0.646939305,1.445820846,9,15
3.674056272,1,1.53233179,2.869411308,1.090776193,2.125865556,1,0.678988073,1.994924273,9,16
3.765488939,1,1.869117864,3.193400274,1.53233179,2.869411308,-1,0.565172894,1.944517022,9,17
3.535645744,1,2.182989487,3.203606209,1.869117864,3.193400274,-1,0.660412572,1.756428601,9,18
2.748964844,1,2.481355794,2.974402562,2.182989487,3.203606209,1,1.243097776,1.594543187,9,19
2.28786337,1,2.523812818,2.449003155,2.481355794,2.974402562,1,1.72606048,1.741990318,9,20
2.21673715,1,2.343795999,1.909616878,2.523812818,2.449003155,-1,1.807144707,2.06915358,9,21
1.820198973,1,2.251652063,1.63614172,2.343795999,1.909616878,-1,2.077068384,2.269308599,9,22
1.674008316,1,2.295434963,1.603747476,2.251652063,1.63614172,1,2.53049723,2.367123763,9,23
1.722996553,1,2.277650179,1.60493607,2.295434963,1.603747476,1,2.628534961,2.392564692,9,24
1.90117082,1,2.191149685,1.591080818,2.277650179,1.60493607,-1,2.421559015,2.303536573,9,25
2.344219526,1,2.232190383,1.683095372,2.191149685,1.591080818,-1,2.480895743,2.343498683,9,26
2.597932681,1,2.391171202,1.871944149,2.232190383,1.683095372,1,2.755696826,2.556263427,9,27
2.216934964,1,2.433215838,1.955081209,2.391171202,1.871944149,1,2.643073942,2.449856249,9,28
1.996821915,1,2.35489733,1.910348275,2.433215838,1.955081209,-1,2.097868125,2.319500326,9,29
1.928248603,1,2.402696565,1.951664055,2.35489733,1.910348275,-1,2.037630581,2.404644367,9,30
1.808988774,1,2.593987481,2.130071594,2.402696565,1.951664055,1,2.530347155,2.53783097,9,31
2.125019302,1,2.682596408,2.268526021,2.593987481,2.130071594,1,2.913914763,2.749564591,9,32
2.316492665,1,2.635585673,2.339864459,2.682596408,2.268526021,-1,2.893703679,2.904287125,9,33
2.708074064,1,2.695367849,2.553681318,2.635585673,2.339864459,-1,3.017189455,2.971138501,9,34
3.065099381,1,2.859423057,2.906450971,2.695367849,2.553681318,1,3.118105728,3.012043657,9,35
3.391198377,1,2.838582001,3.033189618,2.859423057,2.906450971,1,3.056914966,3.23843168,9,36
3.260707772,1,2.630342286,2.825898673,2.838582001,3.033189618,-1,2.237019103,3.054944612,9,37
2.714519755,1,2.518036023,2.587094656,2.630342286,2.825898673,-1,1.698448129,2.798902688,9,38
2.975581551,1,2.52394498,2.46868261,2.518036023,2.587094656,1,1.726815514,2.483721875,9,39
3.095325672,1,2.43355283,2.385801666,2.52394498,2.46868261,1,2.099268015,2.278364362,9,40
2.206825357,1,2.279275898,2.331203804,2.43355283,2.385801666,-1,2.365305257,2.585554118,9,41
1.881241726,1,2.255668805,2.435044578,2.279275898,2.331203804,-1,2.582714191,3.158129638,9,42
2.352339125,1,2.309695374,2.644557956,2.255668805,2.435044578,1,3.054626296,3.57894415,9,43
2.555447874,1,2.175010354,2.576262372,2.309695374,2.644557956,1,2.96280117,2.90825486,9,44
2.399160227,1,1.851961552,2.22068486,2.175010354,2.576262372,-1,2.241817385,2.087552064,9,45
1.687340375,1,1.547736917,1.878952508,1.851961552,2.22068486,-1,1.732750223,1.671308922,9,46
1.463641174,1,1.26451785,1.595916825,1.547736917,1.878952508,1,1.208766615,1.205190616,9,47
1.219802965,1,0.889715742,1.244178513,1.26451785,1.595916825,1,0.494594788,0.878338231,9,48
0.71910211,1,0.553557296,0.852929372,0.889715742,1.244178513,1,0.532161355,0.461058541,10,1
0.615731899,1,0.461709858,0.829909621,0.553557296,0.852929372,1,0.510713239,0.442250685,10,2
0.458708993,1,0.350868052,0.632386925,0.461709858,0.829909621,-1,0.417567317,0.36664957,10,3
0.388134962,1,0.275620715,0.501733434,0.350868052,0.632386925,-1,0.363490494,0.335080784,10,4
0.358827055,1,0.225725105,0.416571961,0.275620715,0.501733434,1,0.346547021,0.317744154,10,5
0.308270984,1,0.176615894,0.342938966,0.225725105,0.416571961,1,0.306118976,0.275766944,10,6
0.242707505,1,0.135181954,0.266865158,0.176615894,0.342938966,-1,0.258174391,0.221593133,10,7
0.225180912,1,0.118609102,0.242245717,0.135181954,0.266865158,-1,0.257224574,0.204550087,10,8
0.277131721,1,0.125149861,0.284373386,0.118609102,0.242245717,1,0.257811824,0.202631742,10,9
0.294761577,1,0.155849104,0.312774449,0.125149861,0.284373386,1,0.229789694,0.180059981,10,10
0.284124068,1,0.229976957,0.285479062,0.155849104,0.312774449,-1,0.187929218,0.156737806,10,11
0.347466117,1,0.391264068,0.270128425,0.229976957,0.285479062,-1,0.204479548,0.178065947,10,12
0.44041613,1,0.690202477,0.344474665,0.391264068,0.270128425,1,0.391105864,0.324968058,10,13
0.855322925,1,1.103440871,0.617033633,0.690202477,0.344474665,1,0.788402387,0.709893497,10,14
1.619716614,1,1.563610731,1.051660571,1.103440871,0.617033633,-1,1.397709095,1.390842747,10,15
2.615807473,1,2.125525645,1.62891964,1.563610731,1.051660571,-1,2.035451676,2.358182592,10,16
3.868723747,1,2.791405317,2.136175188,2.125525645,1.62891964,1,2.636212614,3.238288958,10,17
